,URL,Date,User,Tweet
69,https://twitter.com/n_nafthalia/status/1600162152760823812,2022-12-06 16:16:01+00:00,n_nafthalia,Pemerintah Bangun Rumah Tahan Gempa di Cianjur Jawa Barat https://t.co/fPQCLMj2YW
70,https://twitter.com/warta_tangerang/status/1600159074917748737,2022-12-06 16:03:47+00:00,warta_tangerang,Pemerintah Bangun Rumah Tahan Gempa di Cianjur https://t.co/QT5Or5ZmqC
71,https://twitter.com/InspiratifL/status/1600140453784977408,2022-12-06 14:49:48+00:00,InspiratifL,Pemerintah Kabupaten Tegal Berikan Bantuan untuk Korban Gempa Cianjur https://t.co/Xw1WECJZ1J
72,https://twitter.com/PORT_INSPIRATIF/status/1600140436642926594,2022-12-06 14:49:43+00:00,PORT_INSPIRATIF,Pemerintah Kabupaten Tegal Berikan Bantuan untuk Korban Gempa Cianjur https://t.co/6U3PRpAgWu
73,https://twitter.com/derasdotid/status/1600127120499277825,2022-12-06 13:56:49+00:00,derasdotid,"Sekretaris Daerah Kabupaten Cianjur Cecep S. Alamsyah menyampaikan, sebanyak 200 rumah hunian tetap (huntap) tahap pertama akan dibangun pemerintah bagi warga terdampak gempa Cianjur.

#Derasdotid #GempaCianjur 
https://t.co/tXmx0hC7Zz"
74,https://twitter.com/utamanewscom/status/1600122934047248384,2022-12-06 13:40:10+00:00,utamanewscom,"Bangun Rumah Tahan Gempa, Jokowi Siapkan Lahan 2,5 HA di Cianjur. ""Di lahan seluas 2,5 ha, akan dibangun 200 rumah tahan gempa. Selain di lokasi ini, pemerintah juga hendak membangun 1.600 rumah serupa di lokasi lainnya,” ucap Jokowi
 https://t.co/iPFFzKmffS"
75,https://twitter.com/TantiUmmu/status/1600098511936446464,2022-12-06 12:03:08+00:00,TantiUmmu,"Gempa Cianjur menyisakan duka yang mendalam. Ratusan ribu masyarakat Cianjur harus mengungsi. Sementara bantuan dari pemerintah belum merata. Masih banyak tenda pengungsian yang jauh dari layak. Simak update gempa Cianjur selengkapnya di channel MMC

https://t.co/FcyTd754tO https://t.co/nOVqA8t75V"
76,https://twitter.com/detikfinance/status/1600098454709182464,2022-12-06 12:02:54+00:00,detikfinance,Presiden Jokowi memastikan Pemerintah akan segera melakukan rehabilitasi dan rekonstruksi berbagai bangunan yang terdampak gempa di Cianjur. Begini potretnya. https://t.co/PRBEiP9oJt
77,https://twitter.com/IdSinpo/status/1600097155611402240,2022-12-06 11:57:44+00:00,IdSinpo,[PART 2]  Pemerintah Bangun Rumah Tahan Gempa Di Cianjur Jawa Barat https://t.co/cCQczFHSjk
78,https://twitter.com/IdSinpo/status/1600096769844850688,2022-12-06 11:56:12+00:00,IdSinpo,"[PART 1]  

Pemerintah Bangun Rumah Tahan Gempa Di Cianjur Jawa Barat https://t.co/ftzUba2X21"
79,https://twitter.com/julian_isah/status/1600088076168355841,2022-12-06 11:21:40+00:00,julian_isah,"Pemerintah sebut pembangunan rumah korban gempa Cianjur tuntas sebelum lebaran

#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/SiGyy8ev5H"
80,https://twitter.com/2045Tv/status/1600084243543040000,2022-12-06 11:06:26+00:00,2045Tv,"Pemerintah mempersiapkan rumah tahan gempa sebanyak 1.600 rumah untuk korban berdampak Gempa Cianjur. 

Terima kasih Pak Jokowi👏 https://t.co/Fk4URiPxVX"
81,https://twitter.com/adityarahman129/status/1600065200484667392,2022-12-06 09:50:46+00:00,adityarahman129,"Pemerintah sebut pembangunan rumah korban gempa cianjur tuntas sebelum lebaran
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/5QBTTDjHYj"
82,https://twitter.com/pemkabcilacap_/status/1600060963210006528,2022-12-06 09:33:55+00:00,pemkabcilacap_,"Warga Bercahaya, Pemerintah Kabupaten Cilacap melalui Surat Edaran PJ Bupati melakukan Open Donasi untuk Korban Gempa Cianjur. Silahkan bagi Anda yang mau berdonasi sampai dengan 31 Januari 2023.

#PemkabCilacap #CilacapBercahaya https://t.co/vjCBdMrPaZ"
83,https://twitter.com/Dindapiarah/status/1600058472908865536,2022-12-06 09:24:02+00:00,Dindapiarah,"pemerintah sebut pembangunan rumah korban gempa cianjur tuntas sebelum lebaran
#JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/APvylWBX1y"
